provide,defense,know,plan,opportunity,welfare,terms,pacific,favorable,recommendation,deemed,science,truly,american,world,laws,federal,treaty,treasury,report,secretary,amount,nation,subject,relations,give,condition,countries,thus,duties,question,revenue,territory,army,economy,several,having,tax,commercial,help,americans,program,care,cost,case,health,annual,budget,appropriations,history,sum,results,minister,million,education,receipts,growth,needs,man,today,bring,social,gold,ask,members,billion,held,keep,operation,want,tonight,payment,portion,programs,operations,serious,march,authorized,problems,reform,silver,believed,extended,notes,income,similar,jobs,lives,except,mail,back,hoped,claim,authorities,articles,live,expenditure,get,propose,interior,pending,issued,enough,cut,reports,circulation,promptly,application,workers,deficit,instead,strengthen,adoption,practicable,improve,december,rendered,commissioner,columbia,imposed,areas,proved,young,occurred,felt,medical,approval,housing,job,postmastergeneral,regarded,fight,goal,removal,savings,territorial,suggestions,basic,consent,research,promise,resulted,instructions,section,lower,specie,choice,decisions,urged,transmitted,around,level,indemnity,ratified,minimum,herewith,existed,chance,notwithstanding,speaker,effected,demanded,expand,coin,adjusted,sovereign,quarters,really,reforms,deem,labors,deficiency,poor,calculated,manifest,choose,brazil,levels,mankind,gone,perform,grave,balanced,redemption,certificates,amicable,commitment,dont,poverty,route,compelled,constitute,manifested,emperor,meantime,absolute,ideals,withdrawn,helped,speed,proceeds,doubted,amendments,exceeding,sinking,expanding,cooperative,recommending,advisable,mountains,ratifications,steamers,ill,amended,presidents,turned,remainder,disturbances,pledged,twenty,intend,taxpayers,disturbance,subsequently,aware,supporting,hospital,spend,commanders,naturalized,resumption,stay,extradition,legation,strive,solve,heard,civilservice,IC
0.00037987,0.00018993,0.0005698,0.0024691,0.00018993,0,0.0005698,0.0005698,0.00075973,0.0005698,0,0.00018993,0,0.0005698,0.0011396,0.0005698,0.00018993,0.0011396,0.0013295,0.0013295,0.00075973,0.0011396,0.0017094,0.00094967,0.00094967,0.00094967,0.0013295,0.0005698,0.00094967,0.00018993,0.00037987,0.0011396,0.0011396,0,0.00018993,0.0015195,0.0015195,0.00018993,0.00094967,0,0.00018993,0,0,0.0013295,0.00094967,0.00018993,0.00018993,0,0,0.00018993,0.0024691,0.00094967,0,0,0,0.00094967,0,0,0.0005698,0.00018993,0.00018993,0.00018993,0,0.0005698,0,0,0,0,0.00018993,0.00037987,0,0.00094967,0.00037987,0,0.00037987,0.00018993,0.00018993,0,0,0,0,0.00037987,0.0005698,0.0011396,0,0.00094967,0,0,0.00037987,0.00018993,0.00018993,0,0.00018993,0.00018993,0.0011396,0,0.00018993,0,0.00018993,0.0017094,0.0005698,0.00037987,0,0.00018993,0.00094967,0.0005698,0.00018993,0,0,0,0.00037987,0,0.00075973,0,0.00037987,0,0,0.00037987,0.00018993,0,0,0.00018993,0,0,0,0,0,0,0,0.00037987,0.00018993,0.00018993,0,0.00018993,0,0,0.00018993,0,0.0011396,0,0,0,0,0.00075973,0,0.00037987,0,0,0.00018993,0.00037987,0,0,0,0.00018993,0,0.0005698,0.00037987,0.00018993,0.0005698,0,0,0.00018993,0.00018993,0.0005698,0,0,0.00018993,0.00037987,0,0.00018993,0.00018993,0.00018993,0,0,0.00018993,0,0,0,0,0,0,0,0,0.00018993,0,0.00018993,0,0,0,0,0.00018993,0,0.00018993,0,0,0,0,0,0,0,0,0.0005698,0.00018993,0,0,0,0,0,0,0.00075973,0,0,0,0,0,0,0.00018993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037987,0,0,0,0,0.00018993,0,1.7
0.00027211,0.00054422,0.00027211,0.0013605,0.00027211,0,0.0013605,0.00054422,0.0013605,0.00027211,0.00054422,0,0,0.00081633,0.00027211,0.0013605,0,0.00081633,0.0013605,0.0027211,0.0027211,0.0016327,0.0013605,0.0040816,0.00054422,0.0010884,0.0010884,0.0019048,0.0010884,0.00081633,0.00081633,0.0010884,0.00027211,0.0013605,0,0.0013605,0.00054422,0.00081633,0.00054422,0,0,0,0.00081633,0,0.00054422,0.00027211,0.0016327,0,0,0,0.00027211,0.00054422,0.00054422,0,0.00027211,0.0021769,0,0,0.00054422,0,0.00054422,0,0,0.00027211,0,0,0.00027211,0,0.00081633,0.00081633,0,0.00054422,0,0,0.0010884,0.00081633,0,0.00027211,0,0,0,0.0021769,0.00027211,0,0.00027211,0.00027211,0,0,0.00027211,0,0.00054422,0.0010884,0.0010884,0,0,0,0.00027211,0,0,0.0010884,0,0.00027211,0,0,0,0,0.00081633,0,0,0,0,0,0,0.00027211,0,0,0.00081633,0.00027211,0,0.00027211,0,0.00027211,0,0.00027211,0,0,0.00027211,0,0,0.00027211,0.00027211,0,0,0.00027211,0,0,0.00027211,0,0,0,0,0,0,0.00027211,0,0,0,0,0.00027211,0.00027211,0,0,0,0.00027211,0,0.00054422,0,0,0.00027211,0,0.00027211,0,0,0,0,0,0.00027211,0,0,0.00027211,0.00027211,0.00081633,0,0,0.00027211,0,0,0,0,0,0.00027211,0,0,0,0,0.00054422,0,0,0,0,0,0,0,0.00054422,0,0.00027211,0,0,0,0,0,0,0.00027211,0.00027211,0,0,0,0,0.00027211,0,0,0.00027211,0,0,0,0,0,0.00027211,0,0.00027211,0,0,0,0,0,0,0,0,0,0.00081633,0.00054422,0,0,0.00027211,0,0,0,0,1.5
0.00037279,0.00037279,0.00037279,0.00018639,0.00018639,0.00018639,0,0.00018639,0,0.00018639,0.00018639,0.00037279,0.00018639,0.0013048,0.0013048,0.0022367,0.00018639,0,0.00055918,0.0014911,0.0011184,0.0011184,0.0013048,0.00093197,0.0011184,0.00037279,0.0013048,0.00093197,0.0011184,0.00037279,0.00074557,0.0011184,0.00093197,0.00074557,0.00055918,0.0013048,0.00037279,0.00037279,0,0,0,0,0.00018639,0,0.00018639,0,0.00093197,0,0.00018639,0.00074557,0.00055918,0.00018639,0.00018639,0,0.00018639,0.0011184,0,0.00037279,0.0014911,0,0.00018639,0.00055918,0.00018639,0.00037279,0.00055918,0,0.0011184,0,0.00018639,0.00018639,0,0.00018639,0.00018639,0,0.00037279,0.00018639,0,0,0,0.00018639,0.00018639,0,0.00055918,0.00018639,0.00018639,0.00018639,0,0.00018639,0.00018639,0.00037279,0,0,0.00018639,0,0.00037279,0.00018639,0,0,0,0.00018639,0,0,0,0,0,0.0011184,0.00037279,0.00018639,0,0,0.00018639,0,0.00037279,0.00018639,0,0,0.00018639,0,0.00018639,0,0,0.00018639,0.00018639,0,0.00037279,0,0.00018639,0,0,0.00037279,0,0,0,0.00055918,0,0,0,0,0.00018639,0,0.00018639,0,0,0,0,0,0.00093197,0.00018639,0.00018639,0,0.00018639,0,0,0,0,0,0.00018639,0.00037279,0.00018639,0,0,0,0,0,0.00018639,0,0.00018639,0,0,0,0.00018639,0,0.00018639,0,0.00018639,0.00018639,0.00018639,0,0.00018639,0,0.00018639,0,0,0,0,0,0,0,0,0.00018639,0,0.00018639,0,0.00055918,0,0.00037279,0,0,0,0,0,0,0,0.00018639,0,0,0,0,0,0,0,0,0.00018639,0,0,0.00018639,0,0,0,0,0,0,0,0,0.00018639,0,0,0,0,0,0.00018639,0,0,0,0,0.00018639,0,0,2.4
0,0,0.0002359,0.00047181,0.0002359,0,0.00047181,0.00047181,0.00047181,0,0.00070771,0,0,0.0011795,0.00070771,0.0037745,0.00094362,0.0002359,0.00094362,0.0021231,0.0011795,0.0011795,0.0016513,0.0033027,0.0011795,0,0.0037745,0.0014154,0.0030668,0.00047181,0.0016513,0.0016513,0.00094362,0.00047181,0.0002359,0.0011795,0.0016513,0.0002359,0.00070771,0,0,0,0.0002359,0.0002359,0.0002359,0,0.0021231,0,0.00047181,0.0002359,0.00047181,0.00070771,0.00047181,0,0,0.0011795,0.0002359,0,0,0,0.0002359,0.0002359,0,0,0.0016513,0,0.00070771,0.0002359,0.00070771,0.0002359,0,0.00094362,0.00070771,0,0.00070771,0.00047181,0.00047181,0.0002359,0,0,0,0.00094362,0,0,0.0002359,0.0002359,0,0,0,0.0014154,0,0.0002359,0.00070771,0.00047181,0,0,0.0002359,0,0,0.0002359,0,0.00047181,0,0,0,0,0.00047181,0.0002359,0,0,0,0,0,0.00047181,0,0.00047181,0,0.0002359,0.00047181,0.00047181,0,0,0,0.00047181,0.0002359,0.0002359,0.0002359,0,0,0.0002359,0.0002359,0,0,0.0002359,0,0.0002359,0.0002359,0,0.00094362,0,0,0.00047181,0,0,0,0,0.00047181,0,0.0002359,0.0002359,0,0,0.00047181,0.0002359,0.0002359,0,0.0002359,0,0,0,0.00047181,0.0002359,0,0,0,0,0.0002359,0,0,0.00047181,0.0002359,0.00047181,0,0,0.0002359,0.0002359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00070771,0.0014154,0.0002359,0.00047181,0,0.00047181,0,0,0.0002359,0,0,0,0,0,0,0,0,0,0,0,0,0.0002359,0,0,0,0,0,0.0002359,0,0,0,0,0.0002359,0,0,0,0,0.0002359,0,0,0,0,0,0,0,0,1.5
0.00013843,0.00027685,0.00041528,0.00027685,0,0.00027685,0.00013843,0.00083056,0.00013843,0,0.00027685,0.00013843,0,0.0012458,0.00096899,0.001938,0.00069214,0.00041528,0.0013843,0.0012458,0.00083056,0.0011074,0.0017996,0.0016611,0.00041528,0.0011074,0.0013843,0,0.00069214,0.00027685,0.0012458,0.00069214,0.00027685,0.00083056,0.00055371,0.00083056,0.00083056,0.00013843,0.00083056,0,0,0,0.00055371,0.00013843,0.0012458,0,0.00041528,0,0.00083056,0.00041528,0.00069214,0.00055371,0,0.00013843,0,0.00069214,0,0,0.00069214,0.00013843,0.00041528,0.00055371,0.0011074,0.00027685,0.00069214,0,0.00096899,0.00013843,0.00013843,0.00041528,0,0.0012458,0.00055371,0,0.00069214,0.00027685,0,0.00041528,0,0.00013843,0.00096899,0.00055371,0.00013843,0.0012458,0,0.00013843,0,0.00013843,0.00027685,0.00027685,0,0,0.00013843,0.00027685,0.00027685,0.00027685,0.00013843,0,0.00013843,0.00013843,0,0.00041528,0.00041528,0,0,0.0012458,0.00013843,0.00013843,0,0,0.00027685,0.00013843,0,0.00041528,0,0,0,0.00027685,0,0.00013843,0,0.00013843,0,0,0.00041528,0,0,0,0,0.00013843,0.00027685,0.00013843,0,0.00055371,0,0,0,0,0.00055371,0,0.00013843,0,0,0.00027685,0,0.00096899,0.00041528,0,0.00027685,0,0,0,0,0.00027685,0,0,0.00013843,0,0.00013843,0,0,0.00013843,0,0.0011074,0.00013843,0.00013843,0,0,0,0,0,0.00013843,0.00013843,0,0,0,0.00027685,0,0.00013843,0,0.00055371,0.00013843,0,0,0,0.00013843,0,0,0,0,0.00013843,0.00013843,0,0.00013843,0.00013843,0.00027685,0,0,0,0,0,0.00013843,0,0,0.00013843,0,0,0,0,0.00013843,0,0,0,0,0.00013843,0,0,0,0,0,0,0.00027685,0,0,0.00013843,0,0,0,0.00013843,0.00027685,0.00027685,0,0,0,0,0,0,0,1.8
0.0003491,0.00017455,0,0.0003491,0,0.00017455,0.00052365,0.0013964,0,0.00017455,0,0,0,0.0013964,0.0003491,0.0012219,0.001571,0.0022692,0.0026183,0.0022692,0.0026183,0.0033165,0.0024437,0.00087275,0.0012219,0.0003491,0.0019201,0.00087275,0.00087275,0.00017455,0.0013964,0.0003491,0.0003491,0.0010473,0.00087275,0.00087275,0.0013964,0,0.0010473,0.00017455,0,0,0.0003491,0.0006982,0.00017455,0,0.0010473,0,0.00052365,0.0003491,0.001571,0.00052365,0.00087275,0,0,0.0010473,0.0006982,0.00017455,0.0003491,0,0.00017455,0.00052365,0.0017455,0.00017455,0.00017455,0,0.0003491,0.00017455,0.00052365,0.0003491,0,0.001571,0.00087275,0,0.00087275,0,0.0003491,0.00017455,0.00017455,0,0.0012219,0.0003491,0.00017455,0.0010473,0,0.00017455,0,0,0.00052365,0.00052365,0,0.00017455,0,0,0,0,0.0006982,0,0,0.00052365,0.0003491,0.0006982,0.0003491,0,0,0.0019201,0.0003491,0.00017455,0,0,0.00052365,0.00017455,0,0.00052365,0,0.00052365,0,0,0,0.00017455,0,0.0003491,0,0.0003491,0.00017455,0,0,0,0,0,0.00017455,0,0,0.0003491,0,0,0.00017455,0,0.0003491,0,0.00017455,0.00017455,0,0.00017455,0,0.0012219,0,0.00017455,0.00017455,0,0,0,0,0.0006982,0,0.00017455,0.00052365,0,0.00017455,0,0.0003491,0.00052365,0,0.0013964,0,0,0.00017455,0,0,0,0.00017455,0.00017455,0.00017455,0.0003491,0.0003491,0,0.0003491,0,0.00017455,0,0,0.0003491,0,0.00017455,0,0,0,0,0,0,0,0,0,0.00017455,0.0003491,0.0003491,0,0,0,0,0,0,0,0,0,0.00017455,0,0,0,0,0,0,0,0,0.00017455,0,0,0.00017455,0,0.0003491,0,0.0003491,0,0,0.00017455,0,0,0,0,0.00052365,0.00017455,0,0.00017455,0.0003491,0,0,0,0,1.8
0,0,0.00021654,0.00043309,0,0,0,0.00064963,0.00064963,0.0017324,0.00064963,0,0,0.00064963,0.00043309,0.002382,0.00021654,0.0021654,0.0019489,0.0021654,0.002382,0.0017324,0.0017324,0.0032482,0.0017324,0.00064963,0.0010827,0.0010827,0.0012993,0.0012993,0.0017324,0.0015158,0.00086618,0.0017324,0.00021654,0.00021654,0.0019489,0.00043309,0.0012993,0,0,0,0.00021654,0.00021654,0,0.00021654,0.00021654,0,0.00064963,0,0.00021654,0.00086618,0.00086618,0,0.00043309,0.0019489,0.00021654,0,0.00021654,0,0.00064963,0,0.00043309,0.00043309,0.0010827,0,0.00086618,0,0,0,0,0.00043309,0.00043309,0,0.00043309,0,0.00086618,0.00064963,0,0,0,0.00064963,0.00043309,0,0,0,0,0.00021654,0.00043309,0.00043309,0,0.00064963,0.00021654,0.00064963,0.00021654,0,0.00043309,0,0,0.00064963,0.00043309,0.00064963,0,0,0.00043309,0.00064963,0.00021654,0,0,0,0,0,0,0.00064963,0,0,0,0.0012993,0,0.00021654,0,0,0,0,0.00021654,0.00021654,0.00021654,0,0,0.00043309,0.00086618,0,0,0,0,0.00021654,0,0,0.00064963,0,0.00021654,0,0.00021654,0,0,0.00043309,0.00021654,0,0,0,0,0,0,0.00043309,0,0.00021654,0,0,0,0,0.00043309,0,0,0.00021654,0.00021654,0,0,0,0,0.00021654,0.00064963,0,0,0,0,0.00021654,0,0,0,0,0,0.00064963,0,0,0.00021654,0,0,0,0,0,0,0,0.00043309,0.00021654,0,0.00021654,0,0.00021654,0,0,0,0,0.00021654,0.00064963,0.00064963,0,0,0,0.00043309,0,0,0,0,0.00021654,0,0,0.00043309,0,0,0.00043309,0,0,0,0.00021654,0,0,0,0,0.00021654,0.00021654,0.00021654,0,0,0,0,0,0.00021654,0,1.2
0.00078278,0,0,0.00019569,0,0.00039139,0.00039139,0.00019569,0.00019569,0.00019569,0.00039139,0,0,0.0023483,0.00039139,0.0015656,0,0.0027397,0.00039139,0.00078278,0.00039139,0.00039139,0.0013699,0.0013699,0.00058708,0.0015656,0.00097847,0.00097847,0.0021526,0.00078278,0.00058708,0.002544,0.0013699,0.0011742,0.00019569,0.0011742,0.00019569,0.00078278,0.00078278,0,0.00039139,0,0,0.00078278,0.00097847,0,0.00039139,0,0.00039139,0.00019569,0.00078278,0.00019569,0.00078278,0,0.00058708,0.00019569,0.00019569,0,0.00039139,0,0.00039139,0.00019569,0.00097847,0,0,0,0.00019569,0.00039139,0.00039139,0,0,0.00078278,0,0,0.00019569,0.00039139,0.00058708,0.00058708,0,0.0015656,0,0.00019569,0.00039139,0,0,0.00039139,0,0.00019569,0.00078278,0,0,0.00058708,0.0021526,0.0011742,0.00078278,0.00019569,0,0.00019569,0,0.00058708,0.00058708,0.00097847,0.00019569,0.00039139,0.00019569,0,0,0,0,0,0,0,0.00058708,0.00019569,0,0.00058708,0,0.00019569,0,0.00019569,0,0,0,0.00019569,0,0,0.00039139,0,0,0.00039139,0.00058708,0,0,0,0,0.00019569,0,0,0.00097847,0,0,0.00019569,0.00019569,0,0,0.00019569,0,0,0.00019569,0,0,0,0,0,0.00019569,0.00019569,0,0,0,0,0,0.00019569,0,0,0,0.00019569,0,0,0.00019569,0.00019569,0.00019569,0,0,0,0,0.00019569,0.00078278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019569,0.00019569,0,0,0,0.00019569,0,0,0,0,0,0,0,0,0,0,0.00019569,0.00019569,0.00039139,0,0.00019569,0,0,0,0.00019569,0,0,0,0,0,0,0,0,0.00019569,0,0,0.00019569,0,0,0,0.00019569,0,0,0,0,0,1.875
0.00053476,0,0.00026738,0.00080214,0.00080214,0,0.00053476,0.00026738,0.00080214,0.0013369,0,0,0,0.002139,0.00026738,0.0026738,0,0.0026738,0.00026738,0.0029412,0.0016043,0.00080214,0.00080214,0.002139,0.0029412,0.0010695,0.00080214,0.00080214,0.0013369,0.00053476,0.00026738,0.00080214,0.0016043,0.00053476,0.00026738,0.0010695,0.002139,0,0.00053476,0,0,0,0,0.00080214,0.0010695,0,0.00026738,0,0.00080214,0.00026738,0.00053476,0.00053476,0.00080214,0,0.0013369,0.00026738,0.00026738,0,0.00026738,0,0.0010695,0.00026738,0.00026738,0.00026738,0.00080214,0,0.00026738,0,0.00053476,0,0,0.00026738,0.00053476,0,0.0016043,0,0.0010695,0.00080214,0,0.0010695,0,0.00080214,0.0010695,0,0,0,0,0.00053476,0.00053476,0.00026738,0,0.0013369,0.00026738,0.00026738,0.0016043,0,0.00026738,0.00053476,0,0.00053476,0.00053476,0.00080214,0,0,0.00026738,0,0,0,0,0,0.00026738,0.00026738,0,0,0.00026738,0,0.00080214,0.00026738,0.00026738,0.00053476,0,0,0.00026738,0,0,0,0.00026738,0,0,0.00080214,0.00053476,0,0,0.00026738,0,0.0013369,0.00080214,0,0,0,0,0.00053476,0,0.00026738,0.00026738,0.00026738,0,0,0,0.00053476,0,0,0,0,0,0.0013369,0.00053476,0,0.00026738,0,0,0,0,0,0.00053476,0,0,0,0.00026738,0,0.00053476,0,0,0,0.00026738,0,0.00080214,0,0,0,0.00053476,0.00026738,0,0,0,0,0,0,0,0,0,0,0,0.0010695,0,0,0,0,0,0,0.00026738,0.00026738,0,0.00026738,0.00026738,0,0,0.00026738,0.00053476,0.00026738,0.00053476,0.00026738,0,0,0,0,0.00026738,0,0,0,0,0,0,0,0,0.00053476,0,0,0.00026738,0,0.00026738,0,0.00026738,0.00026738,0,0,0,0.00053476,1.5
0.0006918,0,0.00017295,0.00017295,0.0003459,0,0.0003459,0.00086475,0.0006918,0.00051885,0.0006918,0,0,0.0019025,0.0006918,0.0013836,0.0003459,0.003459,0.0013836,0.0029402,0.0015566,0.0022484,0.0013836,0.003459,0.0013836,0.00051885,0.0017295,0.0015566,0.0003459,0.0003459,0.0017295,0.0010377,0.0022484,0.0006918,0.0003459,0.0010377,0.0015566,0.00017295,0.0006918,0,0,0,0.00051885,0.00051885,0.00086475,0,0.0012107,0,0.0006918,0.0010377,0.00051885,0.0003459,0.0003459,0,0.00086475,0.00086475,0.0003459,0,0,0,0.00017295,0,0.0006918,0,0.00017295,0,0.0012107,0.00017295,0.0006918,0.00017295,0,0.00017295,0.00017295,0,0.00017295,0.00017295,0.0015566,0.00051885,0,0.00017295,0,0.00051885,0.00017295,0,0,0.0010377,0,0,0.00017295,0.0025943,0.00017295,0.0010377,0.0006918,0.0003459,0.00051885,0,0.00051885,0,0,0.0012107,0.00051885,0.00051885,0.00017295,0,0.0006918,0.00017295,0.00017295,0,0,0,0,0.00017295,0.0003459,0.00086475,0,0.00017295,0,0.0010377,0.00017295,0,0,0,0,0,0.00017295,0.00051885,0.00051885,0,0,0.0003459,0.0003459,0,0,0.00086475,0.00017295,0.0006918,0.00017295,0,0,0,0,0,0.00017295,0.0003459,0,0,0,0,0,0.0010377,0.00017295,0,0.00017295,0,0,0.00051885,0.00017295,0,0,0,0,0.0003459,0,0.00017295,0.00017295,0,0,0,0.0003459,0,0.00017295,0.0003459,0,0.00017295,0,0,0.00086475,0,0,0,0,0.00017295,0,0.00017295,0.0003459,0,0,0,0,0.0006918,0,0,0.00017295,0.00086475,0,0.00017295,0,0,0,0,0.0003459,0,0.00017295,0,0.00017295,0,0,0,0.0003459,0.00017295,0.0003459,0.0006918,0,0.00017295,0,0,0,0,0,0,0,0,0.00017295,0,0,0,0,0,0,0,0,0.00017295,0,0,0,0,0,0,1.5
0.000479,0,0,0.00031934,0,0.00063867,0.00031934,0,0.000479,0,0.000479,0,0,0.0012773,0.00079834,0.001916,0.00015967,0.0017563,0.0011177,0.003353,0.002395,0.00095801,0.001437,0.0015967,0.001916,0.00079834,0.0017563,0.0012773,0.00063867,0.001437,0.001437,0.0017563,0.000479,0.001437,0.00015967,0.001437,0.00095801,0.000479,0.002395,0,0,0,0.00095801,0.00015967,0.00031934,0.000479,0.000479,0,0.00063867,0,0.001916,0.00079834,0,0,0.00095801,0.0011177,0.00031934,0.00015967,0,0,0.00031934,0,0.0015967,0.0011177,0.00015967,0,0.000479,0.00031934,0,0,0,0.00079834,0.00063867,0,0.000479,0.00095801,0.00015967,0.000479,0.00015967,0.00015967,0.0030337,0.00079834,0.00015967,0,0,0,0,0.000479,0.00015967,0.00015967,0,0.00031934,0.00015967,0.00079834,0.00079834,0,0.00031934,0,0.00015967,0.00095801,0.00015967,0.00095801,0,0,0.000479,0.00095801,0.00015967,0,0,0,0.00015967,0,0.00015967,0.000479,0.000479,0,0.00063867,0.00063867,0.00031934,0.00015967,0,0.00015967,0,0.00063867,0.00031934,0,0.000479,0,0,0.00031934,0.000479,0,0,0,0.00031934,0,0.000479,0,0.00015967,0,0.00031934,0,0.00031934,0.000479,0,0.0011177,0,0,0.00015967,0.00095801,0,0,0,0.00015967,0,0.000479,0.00015967,0,0.00015967,0,0.00015967,0.00015967,0,0.0020757,0,0.00015967,0,0,0,0,0.00015967,0.00015967,0.00015967,0.00015967,0.00015967,0,0.00015967,0,0,0,0.00015967,0.00031934,0,0,0,0.000479,0,0,0,0,0,0.00015967,0,0,0,0.00031934,0,0,0,0,0,0.00063867,0.00031934,0.00063867,0.000479,0,0,0.000479,0,0,0,0,0,0,0,0,0,0.00031934,0,0,0,0,0.00015967,0,0,0,0,0,0,0.00015967,0.00079834,0,0.00031934,0.00015967,0.00015967,0,0,0.00015967,1.5
0.00022158,0.00022158,0.00022158,0.00044316,0.00088633,0.00088633,0.00044316,0,0.0013295,0.00066475,0.00022158,0,0,0.00044316,0.00066475,0.0022158,0,0.0015511,0.0015511,0.0044316,0.0037669,0.0019942,0.00066475,0.0017727,0.0017727,0.00044316,0.0015511,0.0015511,0.0013295,0.00044316,0.0011079,0.00044316,0.0011079,0.0011079,0.00022158,0.0011079,0.00066475,0,0.00088633,0.00044316,0,0,0.00022158,0.00044316,0.00044316,0.0011079,0.00044316,0,0.0022158,0,0.00088633,0.0015511,0,0,0.00088633,0.0015511,0.00044316,0.00022158,0,0.00022158,0,0,0.00088633,0.00044316,0.00044316,0,0.00088633,0,0.00066475,0,0,0.00044316,0.00022158,0,0.00044316,0.00022158,0,0.0011079,0,0.00022158,0.0011079,0.00088633,0.00022158,0.00022158,0,0,0,0.00022158,0.00022158,0.00066475,0.00022158,0.00044316,0,0.00088633,0.00022158,0,0.00044316,0,0,0.0022158,0,0.00022158,0,0,0.0011079,0.00022158,0,0,0,0,0,0,0.00022158,0.00022158,0.00044316,0,0,0.00088633,0.00022158,0,0,0.00044316,0.00044316,0.00066475,0.00022158,0,0.00022158,0,0,0.00044316,0.00022158,0,0,0.00022158,0.00022158,0,0.00022158,0,0.00022158,0,0,0.00022158,0.00022158,0.00022158,0.00044316,0.00022158,0,0,0.00044316,0,0,0.00022158,0,0.00066475,0,0.00022158,0,0,0.00044316,0,0,0.00044316,0,0,0,0,0.00066475,0,0,0.00022158,0.00044316,0.00066475,0,0,0,0,0.00022158,0,0,0,0.00022158,0.00022158,0,0.00022158,0.00022158,0,0,0,0,0,0,0.00022158,0,0,0,0.00022158,0,0,0,0,0.00022158,0.00066475,0.00066475,0.00022158,0.00066475,0,0,0,0,0.00022158,0,0,0,0,0,0,0,0.00022158,0,0,0,0,0.00066475,0,0,0,0,0,0,0,0.00044316,0,0,0.00044316,0,0,0,0,1.375
0.00087835,0.00014639,0,0.00014639,0.00029278,0.00014639,0.00014639,0.00014639,0.00087835,0.00058557,0.00058557,0,0,0.0013175,0.00058557,0.0016103,0.00029278,0.0013175,0.0014639,0.0023423,0.0019031,0.002635,0.00058557,0.0032206,0.0011711,0.00073196,0.00014639,0.0011711,0.00073196,0.00087835,0.0014639,0.00029278,0.0021959,0.00043917,0.00043917,0.0013175,0.0011711,0.00029278,0.00058557,0,0,0,0,0.00029278,0.00014639,0.00029278,0.0020495,0,0.0020495,0.00029278,0.00029278,0.00087835,0.00043917,0,0.0010247,0.0010247,0,0,0,0,0.00029278,0.00014639,0.00087835,0.00014639,0.00058557,0,0.00029278,0,0.00043917,0,0,0.00029278,0.00029278,0,0.00058557,0.00029278,0.00058557,0.00029278,0.00014639,0.00073196,0.00087835,0.00073196,0.00043917,0.0013175,0,0.00073196,0,0,0.00073196,0.00073196,0,0.00029278,0.00029278,0.00043917,0.00029278,0,0.00043917,0,0,0.0010247,0,0.00043917,0,0,0.0013175,0.00058557,0.00043917,0.00029278,0,0,0.00014639,0,0.00029278,0.00073196,0.00014639,0.00073196,0.00043917,0.00043917,0.00058557,0.00029278,0,0.00014639,0,0.00087835,0.00029278,0,0.00014639,0,0,0.00073196,0,0,0,0.0010247,0,0.00014639,0.00014639,0,0,0,0,0.00058557,0.00043917,0,0,0.00029278,0,0,0,0.00043917,0,0,0.00014639,0.00014639,0.00014639,0.00029278,0,0,0.00014639,0,0.00014639,0.00014639,0,0.00058557,0.00014639,0,0.00029278,0,0.00014639,0.00029278,0.00029278,0.00014639,0,0.00029278,0,0,0.00014639,0,0,0,0.00029278,0.00029278,0,0.00014639,0,0.00014639,0,0,0,0.00014639,0,0,0.00014639,0,0.00014639,0,0,0.00029278,0,0.00029278,0.00029278,0.00029278,0,0,0.00043917,0.00014639,0,0.00043917,0,0,0.00014639,0.00014639,0,0.00014639,0,0.00014639,0,0.00029278,0,0,0,0,0.00014639,0,0,0,0,0,0.00029278,0.00014639,0.00073196,0,0.00014639,0.00014639,0,0,0,0.00014639,1.2
